id,name,name_long,community,state,country,country_code,lon,lat,types,types_list
8581666,"Bonstetten, Lätten",,Bonstetten,ZH,CH,85,8.45579063163,47.31889987056,~Bus~,['bus']
8595056,"Orbe, Fleurs-de-Lys",,Orbe,VD,CH,85,6.52859614145,46.71715338801,~Bus~,['bus']
8594923,"Boltigen, Eschi Dorf",,Boltigen,BE,CH,85,7.37429693226,46.61188400963,~Bus~,['bus']
8594868,"Boudry, Sur-la-Forêt",,Boudry,NE,CH,85,6.83425650776,46.95720067789,~Bus~,['bus']
8594867,"Boudry, gare",,Boudry,NE,CH,85,6.83452312055,46.95919007645,~Bus~,['bus']
8594866,"Boudry, Conrardes",,Boudry,NE,CH,85,6.84064411347,46.9569733995,~Bus~,['bus']
8594859,"Steinach, Kirche",,Steinach,SG,CH,85,9.43992612268,47.50322982373,~Bus~,['bus']
8594845,"Riva S. Vitale, Piazza Scuole",,Riva San Vitale,TI,CH,85,8.97398902542,45.90352593935,~Bus~,['bus']
8594785,"Grubenwald, Cholplatz",,Zweisimmen,BE,CH,85,7.38820331517,46.57996589471,~Bus~,['bus']
8594639,"Lajoux JU, Le Bois des Joux",,Lajoux JU,JU,CH,85,7.10952465599,47.26640201303,~Bus~,['bus']
8593543,"Cortaillod, Buffet d'un Tram",,Cortaillod,NE,CH,85,6.85334877116,46.94732409315,~Bus~,['bus']
8593491,"Riva S. Vitale, Poiana (bus)",,Riva San Vitale,TI,CH,85,8.95498459147,45.93252964295,~Bus~,['bus']
8592232,"Savigny, Palaz",,Savigny,VD,CH,85,6.7350807571,46.54146929758,~Bus~,['bus']
8592231,"Savigny, Grange-la-Ville",,Mollie-Margot,VD,CH,85,6.74817587466,46.552236912,~Bus~,['bus']
8592224,"Ropraz, Corcelles-Jorat",,Ropraz,VD,CH,85,6.74516036921,46.59108992518,~Bus~,['bus']
8595676,"Les Bois, église",,Les Bois,JU,CH,85,6.90484340916,47.17646760229,~Bus~,['bus']
8594924,"Weissenbach, Dorf",,Boltigen,BE,CH,85,7.37487791764,46.60635207607,~Bus~,['bus']
8594869,"Boudry, Vauvilliers",,Boudry,NE,CH,85,6.8342164828,46.95259480463,~Bus~,['bus']
8594865,"Boudry, Cèdres",,Boudry,NE,CH,85,6.83214150273,46.95485966057,~Bus~,['bus']
8594864,"Boudry, Baconnière",,Boudry,NE,CH,85,6.83665717469,46.95401097051,~Bus~,['bus']
8594788,"Zweisimmen, Forellensee",,Zweisimmen,BE,CH,85,7.37559539585,46.56259803771,~Bus~,['bus']
8594787,"Zweisimmen, Burg Mannried",,Zweisimmen,BE,CH,85,7.38309895917,46.57072502039,~Bus~,['bus']
8594786,"Zweisimmen, Spitz Mannried",,Zweisimmen,BE,CH,85,7.37762405482,46.56770865036,~Bus~,['bus']
8591527,"Ascona, Parco dei Poeti",,Ascona,TI,CH,85,8.77348577565,46.15694430592,~Bus~,['bus']
8592194,"Pully, Ravessoud",,Les Monts-de-Pully,VD,CH,85,6.696913209,46.5391751409,~Bus~,['bus']
8592166,"Moudon, Verger",,Moudon,VD,CH,85,6.79861450058,46.6665909751,~Bus~,['bus']
8592165,"Moudon, Sorbiers",,Moudon,VD,CH,85,6.79530861003,46.66220035476,~Bus~,['bus']
8592144,"Montpreveyres, Riau-Graubon",,Montpreveyres,VD,CH,85,6.72420639454,46.57509120428,~Bus~,['bus']
8592117,"Lausanne, Ste-Catherine",,Lausanne 25,VD,CH,85,6.70864684705,46.57097103817,~Bus~,['bus']
8591973,"Forel (Lavaux), Casard",,Forel (Lavaux),VD,CH,85,6.77734056538,46.55266249372,~Bus~,['bus']
8591905,"Ropraz, Ussières",,Ropraz,VD,CH,85,6.75513306655,46.6011448305,~Bus~,['bus']
8591855,"Wileroltigen, Feld",,Wileroltigen,BE,CH,85,7.23667642783,46.96874043879,~Bus~,['bus']
8591485,"Brusino Arsizio, S. Giorgio",,Brusino Arsizio,TI,CH,85,8.92974802651,45.92153101771,~Bus~,['bus']
8591484,"Brusino Arsizio, Punta Poiana",,Brusino Arsizio,TI,CH,85,8.94876169911,45.9359783177,~Bus~,['bus']
8590330,"Oberbüren, Unterzil",,Oberbüren,SG,CH,85,9.17005814879,47.44945720863,~Bus~,['bus']
8590329,"Niederwil SG, Oberhus",,Niederwil SG,SG,CH,85,9.19295638985,47.43962097741,~Bus~,['bus']
8590327,"Gossau SG, Eichen",,Gossau SG,SG,CH,85,9.23554854499,47.41804105462,~Bus~,['bus']
8589884,"Neuendorf, Industrie",,Neuendorf,SO,CH,85,7.78647435732,47.31238678818,~Bus~,['bus']
8589494,"Balerna, Via Sottobisio",,Balerna,TI,CH,85,9.00646813148,45.84512693799,~Bus~,['bus']
8594784,"Boltigen, Garstatt",,Boltigen,BE,CH,85,7.3748678109,46.59299366445,~Bus~,['bus']
8593544,"Cortaillod, Graviers",,Cortaillod,NE,CH,85,6.85531132474,46.94562499439,~Bus~,['bus']
8592234,"Savigny, St-Amour",,Mollie-Margot,VD,CH,85,6.74563748446,46.54783142242,~Bus~,['bus']
8592233,"Savigny, Publoz",,Savigny,VD,CH,85,6.71568956918,46.54183318976,~Bus~,['bus']
8592230,"Savigny, Crêt-Rouge",,Savigny,VD,CH,85,6.73887541263,46.54341789595,~Bus~,['bus']
8592229,"Savigny, Clair-Matin",,Mollie-Margot,VD,CH,85,6.74698884231,46.55023258613,~Bus~,['bus']
8592228,"Savigny, ancienne poste",,Savigny,VD,CH,85,6.72478939225,46.53987570581,~Bus~,['bus']
8592225,"Ropraz, Home du Jorat",,Ropraz,VD,CH,85,6.75097197277,46.59583911924,~Bus~,['bus']
8592006,"Lausanne, Chalet-Fontaine",,Lausanne 25,VD,CH,85,6.69970329216,46.56775559483,~Bus~,['bus']
8591975,"Forel (Lavaux), Les Confréries",,Forel (Lavaux),VD,CH,85,6.76556195667,46.54249082841,~Bus~,['bus']
8507215,"Losone, Canaa",,Losone,TI,CH,85,8.75648528247,46.16812021463,~Bus~,['bus']
8591549,"Losone, Agricola",,Losone,TI,CH,85,8.76631999284,46.16518897535,~Bus~,['bus']
8591547,"Locarno, Sacra Famiglia",,Locarno,TI,CH,85,8.79869459913,46.16116885282,~Bus~,['bus']
8594370,"Locarno, Piazza Stazione",,Muralto,TI,CH,85,8.80039957979,46.17224066273,~Bus~,['bus']
8578979,"Locarno, Pensione Olanda",,Locarno,TI,CH,85,8.78552609936,46.17214102006,~Bus~,['bus']
8587502,"Locarno, Panorama",,Locarno,TI,CH,85,8.79736847799,46.16458566249,~Bus~,['bus']
8506528,"Locarno, Delta Maggia",,Locarno,TI,CH,85,8.80106761581,46.15665076629,~Bus~,['bus']
8580990,"Locarno, Debarcadero",,Locarno,TI,CH,85,8.80051240704,46.1702999145,~Bus~,['bus']
8575473,"Locarno, Cinque Vie",,Locarno,TI,CH,85,8.78930969967,46.1680472098,~Bus~,['bus']
8580991,"Locarno, Centro",,Locarno,TI,CH,85,8.79762802802,46.16824429161,~Bus~,['bus']
8578978,"Locarno, Casa Bianca",,Locarno,TI,CH,85,8.79086557968,46.17230212569,~Bus~,['bus']
8505456,Livurcio,,Ronco sopra Ascona,TI,CH,85,8.73361851952,46.15019325055,~Bus~,['bus']
8578931,"Gruppaldo, Bivio",,Ronco sopra Ascona,TI,CH,85,8.74104279963,46.15156531198,~Bus~,['bus']
8580981,"Gordola, Via Crespo",,Gordola,TI,CH,85,8.87870146504,46.17695618905,~Bus~,['bus']
8506519,"Gordola, Roviscaglie","Gordola, Roviscaglie",Gordola,TI,CH,85,8.86416712672,46.17239914961,~Bus~,['bus']
8578948,"Gordola, Nord",,Gordola,TI,CH,85,8.86700477872,46.18036169622,~Bus~,['bus']
8506520,"Gordola, Centro Professionale",,Gordola,TI,CH,85,8.86565122306,46.17170562169,~Bus~,['bus']
8578953,"Gerra Piano, Paese",,Cugnasco,TI,CH,85,8.91178830218,46.17438804898,~Bus~,['bus']
8505458,"Contra, Paese",,Contra,TI,CH,85,8.83962796915,46.18859504891,~Bus~,['bus']
8510631,"Fribourg, Fonderie",,Fribourg,FR,CH,85,7.14910135436,46.79517577926,~Bus~,['bus']
8589143,"Fribourg, Beaumont",,Fribourg,FR,CH,85,7.14292679892,46.79614040506,~Bus~,['bus']
8571541,"Heimisbach, Steckshaus",,Heimisbach,BE,CH,85,7.7489844218,47.00739985032,~Bus~,['bus']
8589492,"Balerna, S. Antonio",,Balerna,TI,CH,85,9.00123317924,45.84573977663,~Bus~,['bus']
8589491,"Balerna, Prada",,Balerna,TI,CH,85,9.0055726442,45.84847736071,~Bus~,['bus']
8589438,"Rheinfelden, Stadtpark",,Rheinfelden,AG,CH,85,7.79852343003,47.55611914964,~Bus~,['bus']
8589436,"Rheinfelden, Spitalhalde",,Rheinfelden,AG,CH,85,7.80270621545,47.55578233332,~Bus~,['bus']
8589435,"Rheinfelden, Reha",,Rheinfelden,AG,CH,85,7.80815571414,47.55802256671,~Bus~,['bus']
8589434,"Rheinfelden, Parkresort",,Rheinfelden,AG,CH,85,7.80075346765,47.55777607196,~Bus~,['bus']
8589433,"Rheinfelden, Kohlplatz",,Rheinfelden,AG,CH,85,7.80409750554,47.55330466189,~Bus~,['bus']
8589430,"Rheinfelden, Dianapark",,Rheinfelden,AG,CH,85,7.80046556007,47.55256055533,~Bus~,['bus']
8589429,"Rheinfelden, Alte Saline",,Rheinfelden,AG,CH,85,7.80744884265,47.56338512072,~Bus~,['bus']
8589428,"Rheinfelden, Flossländeweg",,Rheinfelden,AG,CH,85,7.80308884784,47.56121339303,~Bus~,['bus']
8589280,"Bowil, Bahnhof",,Bowil,BE,CH,85,7.69756427382,46.90024777032,~Bus~,['bus']
8589090,"Fiesch, Moos",,Fiesch,VS,CH,85,8.13680556513,46.40930936167,~Bus~,['bus']
8588967,"Leissigen, Schulhaus",,Leissigen,BE,CH,85,7.78028670448,46.65648761354,~Bus~,['bus']
8591934,"Vucherens, Closy",,Vucherens,VD,CH,85,6.78303441058,46.62823391821,~Bus~,['bus']
8591865,"Curtilles, village",,Curtilles,VD,CH,85,6.8489940739,46.69955393491,~Bus~,['bus']
8591504,"Riva S. Vitale, Valserrata",,Riva San Vitale,TI,CH,85,8.97149598828,45.89457191185,~Bus~,['bus']
8591502,"Riva S. Vitale, Roncaccio",,Riva San Vitale,TI,CH,85,8.97148801179,45.90993901976,~Bus~,['bus']
8591501,"Riva S. Vitale, Battuta",,Riva San Vitale,TI,CH,85,8.97075943383,45.91245914288,~Bus~,['bus']
8590255,"Rheinfelden, Untere Marktgasse",,Rheinfelden,AG,CH,85,7.79078244862,47.55482978555,~Bus~,['bus']
8590025,"Bern, Güterbahnhof",,Bern,BE,CH,85,7.42260626897,46.95135137233,~Bus~,['bus']
8589493,"Balerna, Via Motta",,Balerna,TI,CH,85,9.00533012943,45.84269562747,~Bus~,['bus']
8589437,"Rheinfelden, Spitaltreppe",,Rheinfelden,AG,CH,85,7.80448043904,47.55682903334,~Bus~,['bus']
8578917,"Brissago, Miralago",,Brissago,TI,CH,85,8.71561018542,46.12688988752,~Bus~,['bus']
8578918,"Brissago, Clinica Hildebrand",,Brissago,TI,CH,85,8.71507536183,46.12449380706,~Bus~,['bus']
8578964,"Brione s. Minusio, Carmelo",,Brione sopra Minusio,TI,CH,85,8.82022457988,46.18510030951,~Bus~,['bus']
8591528,"Ascona, Via Medere",,Ascona,TI,CH,85,8.77530065076,46.16013371497,~Bus~,['bus']
8591521,"Ascona, Palestre",,Ascona,TI,CH,85,8.77803766166,46.15759979152,~Bus~,['bus']
8505853,"Ascona, Moscia",,Ascona,TI,CH,85,8.74786085887,46.15139646754,~Bus~,['bus']
8591518,"Ascona, Manor Delta",,Ascona,TI,CH,85,8.77442074422,46.1628711911,~Bus~,['bus']
8506522,"Ascona, Borgo",,Ascona,TI,CH,85,8.77011736843,46.15737994943,~Bus~,['bus']
8587766,"Arcegno, Cruglio",,Arcegno,TI,CH,85,8.74237196941,46.16005196372,~Bus~,['bus']
8509551,"St-Léonard, gare",,St-Léonard,VS,CH,85,7.4196865561,46.25163593516,~Bus~,['bus']
8572541,"Stetten AG, Dorfplatz",,Stetten AG,AG,CH,85,8.3077696796,47.39993881005,~Bus~,['bus']
8588812,"Därligen, Dorf",,Därligen,BE,CH,85,7.80914705104,46.66231671462,~Bus~,['bus']
8588800,"Mülenen, Bahnhof",,Mülenen,BE,CH,85,7.69128427889,46.63820625847,~Bus~,['bus']
8588722,"Cressier FR, bif.",,Cressier FR,FR,CH,85,7.15200344491,46.90169739549,~Bus~,['bus']
8588606,"Faulensee, Dorf",,Faulensee,BE,CH,85,7.7014426621,46.675424991,~Bus~,['bus']
8588549,"La Tzoumaz, centre",,La Tzoumaz,VS,CH,85,7.23737992346,46.14371635734,~Bus~,['bus']
8588468,"Thörishaus, Stucki",,Thörishaus,BE,CH,85,7.3455306851,46.8945361675,~Bus~,['bus']
8588415,"Brienzerberg, Biel",,Brienz BE,BE,CH,85,8.04346907615,46.72839650588,~Bus~,['bus']
8588414,"Brienzerberg, Flielti",,Brienz BE,BE,CH,85,8.03496126972,46.73274120094,~Bus~,['bus']
8588413,"Brienz BE, Stegmatte",,Brienz BE,BE,CH,85,8.05946860005,46.74090466615,~Bus~,['bus']
8588305,"Isérables, Les Chenevieres",,Isérables,VS,CH,85,7.24814566169,46.15523150031,~Bus~,['bus']
8588202,"St-Brais, Le Cerneux-Bénat",,St-Brais,JU,CH,85,7.09794088361,47.30074552615,~Bus~,['bus']
8588125,"Neuenegg, Louelemoos",,Neuenegg,BE,CH,85,7.2921349803,46.89490257314,~Bus~,['bus']
8588091,"Wileroltigen, Mösli",,Wileroltigen,BE,CH,85,7.23893350755,46.97308008664,~Bus~,['bus']
8588089,Kleingümmenen,,Gümmenen,BE,CH,85,7.24140666148,46.94392199211,~Bus~,['bus']
8588088,"Gammen, Gammenrain",,Gammen,BE,CH,85,7.22960241445,46.92285210869,~Bus~,['bus']
8588087,"Laupen BE, Schützenstrasse",,Laupen BE,BE,CH,85,7.24063444353,46.91128593504,~Bus~,['bus']
8589085,"Weissenbach, Bahnhof",,Boltigen,BE,CH,85,7.37409844194,46.60332912313,~Bus~,['bus']
8588969,"Leissigen, Bahnhof",,Leissigen,BE,CH,85,7.77443573959,46.65469685485,~Bus~,['bus']
8588968,"Därligen, Bahnhof",,Därligen,BE,CH,85,7.81451199817,46.65969044816,~Bus~,['bus']
8588897,"Les Enfers, bif. Les Saignes",,Les Enfers,JU,CH,85,7.04800967542,47.28861491065,~Bus~,['bus']
8588799,"Emdthal, Dorf",,Emdthal,BE,CH,85,7.6834986176,46.6551438733,~Bus~,['bus']
8588707,"Wengi b. Frutigen, Schlundbach",,Wengi b. Frutigen,BE,CH,85,7.66840165853,46.61014337391,~Bus~,['bus']
8588619,"Faulensee, Am See",,Faulensee,BE,CH,85,7.70358913624,46.67339603637,~Bus~,['bus']
8588615,"Spiez, Kronenplatz",,Spiez,BE,CH,85,7.67942660315,46.68839107165,~Bus~,['bus']
8588610,"Spiez, Bürgstrasse",,Spiez,BE,CH,85,7.6898053721,46.68262959542,~Bus~,['bus']
8588607,"Faulensee, Oberdorf",,Faulensee,BE,CH,85,7.69831603422,46.67750111275,~Bus~,['bus']
8588304,"Isérables, parc",,Isérables,VS,CH,85,7.24602291011,46.15884410512,~Bus~,['bus']
8588303,"Isérables, église",,Isérables,VS,CH,85,7.24483468424,46.16170265844,~Bus~,['bus']
8588302,"La Tzoumaz, Place de l'Ours",,La Tzoumaz,VS,CH,85,7.24320737468,46.14267417082,~Bus~,['bus']
8588301,"La Tzoumaz, Les Crus",,La Tzoumaz,VS,CH,85,7.23717460863,46.14672950998,~Bus~,['bus']
8510541,"Spreitenbach, Rütilochstrasse",,Spreitenbach,AG,CH,85,8.36766314113,47.41491078795,~Bus~,['bus']
8510540,"Spreitenbach, Seefeld",,Spreitenbach,AG,CH,85,8.36999876087,47.41528766967,~Bus~,['bus']
8582048,"Payerne, gymnase",,Payerne,VD,CH,85,6.93893185716,46.81575801174,~Bus~,['bus']
8503040,"Collex, Crest-d'El",,Collex,GE,CH,85,6.13042689233,46.2665784428,~Bus~,['bus']
8588086,"Neuenegg, Bahnhof",,Neuenegg,BE,CH,85,7.29968343252,46.89372467947,~Bus~,['bus']
8588084,"Neuenegg, Dorfzentrum",,Neuenegg,BE,CH,85,7.3022287254,46.89388068413,~Bus~,['bus']
8588080,"Thörishaus, Camping",,Thörishaus,BE,CH,85,7.32953610995,46.89379328001,~Bus~,['bus']
8588079,"Thörishaus Dorf, Bahnhof",,Thörishaus,BE,CH,85,7.35172587689,46.89364156788,~Bus~,['bus']
8587867,"Brusino Arsizio, Rondello",,Brusino Arsizio,TI,CH,85,8.93862880548,45.92853848035,~Bus~,['bus']
8587808,"Kerzers, Käserei",,Kerzers,FR,CH,85,7.19942408952,46.97439831461,~Bus~,['bus']
8587805,"Kerzers, Reservoirweg",,Kerzers,FR,CH,85,7.21152823461,46.97428812534,~Bus~,['bus']
8587801,"Wileroltigen, Dorf",,Wileroltigen,BE,CH,85,7.23984940802,46.97062600676,~Bus~,['bus']
8587728,"Ebnet (Entlebuch), Sageli",,Ebnet,LU,CH,85,8.07568029834,47.03130887759,~Bus~,['bus']
8587713,"Niederried b.I'laken, Wendepl",,Niederried b. Interlaken,BE,CH,85,7.93582618054,46.72242096714,~Bus~,['bus']
8587704,"Bitsch, Kraftwerk SBB",,Bitsch,VS,CH,85,8.01258396203,46.33226315894,~Bus~,['bus']
8587702,"Bitsch, Bitschschlüecht",,Bitsch,VS,CH,85,8.01206861868,46.3375823243,~Bus~,['bus']
8587701,"Bitsch, Unners Äbnet",,Bitsch,VS,CH,85,8.01659387321,46.33931354055,~Bus~,['bus']
8587700,"Bitsch, Sattel",,Bitsch,VS,CH,85,8.01872709512,46.3408229485,~Bus~,['bus']
8587699,"Bitsch, Wasen",,Bitsch,VS,CH,85,8.00965055762,46.33860206564,~Bus~,['bus']
8587698,"Bitsch, Eiche",,Bitsch,VS,CH,85,8.00599456217,46.33799970521,~Bus~,['bus']
8588300,"La Tzoumaz, Larzine",,La Tzoumaz,VS,CH,85,7.23648039185,46.14895017199,~Bus~,['bus']
8588299,"La Tzoumaz, Domus",,La Tzoumaz,VS,CH,85,7.22872637857,46.15597049683,~Bus~,['bus']
8588242,"Boudry, Buchilles",,Boudry,NE,CH,85,6.83051316385,46.94669214398,~Bus~,['bus']
8588191,"Spiez, Sodmatte",,Spiez,BE,CH,85,7.68092366315,46.68991715096,~Bus~,['bus']
8588190,"Spiez, Parkplatz Regez",,Spiez,BE,CH,85,7.68502567556,46.68930568723,~Bus~,['bus']
8588154,"Syens, Clos du Château",,Syens,VD,CH,85,6.77871827759,46.64374477389,~Bus~,['bus']
8588153,La Râpe VD,,Vucherens,VD,CH,85,6.76805705189,46.62611346006,~Bus~,['bus']
8588083,"Neuenegg, Tennis",,Neuenegg,BE,CH,85,7.30898541548,46.89438333867,~Bus~,['bus']
8588082,"Neuenegg, Flamingo",,Neuenegg,BE,CH,85,7.31826418363,46.89379986954,~Bus~,['bus']
8588081,"Neuenegg, Striten",,Neuenegg,BE,CH,85,7.3229088034,46.89408355518,~Bus~,['bus']
8587897,"Cinuos-chel, Suot il Chaunt",,Cinuos-chel,GR,CH,85,10.02219212972,46.6408747193,~Bus~,['bus']
8587807,"Kerzers, Spittelgässli",,Kerzers,FR,CH,85,7.20246659441,46.97287547324,~Bus~,['bus']
8587806,"Kerzers, Alte Oele",,Kerzers,FR,CH,85,7.20665959778,46.97267718747,~Bus~,['bus']
8587804,"Kerzers, Schwimmbad",,Kerzers,FR,CH,85,7.21455170376,46.9740872161,~Bus~,['bus']
8587703,"Bitsch, Schulhaus",,Bitsch,VS,CH,85,8.01539511496,46.33650393775,~Bus~,['bus']
8587646,Collonges VS,,Collonges,VS,CH,85,7.03276045959,46.1696831816,~Bus~,['bus']
8587645,"Evionnaz, gare",,Evionnaz,VS,CH,85,7.02522816562,46.16924197204,~Bus~,['bus']
8509435,"Holderbank AG, Hauptstr./Bhf.","Holderbank AG, Hauptstrasse/Bahnhof",Holderbank AG,AG,CH,85,8.16739436176,47.42870203365,~Bus~,['bus']
8510807,"Charmey (G), Rouvènes Derrière","Charmey (Gruyère), Rouvènes Derrière",Charmey (Gruyère),FR,CH,85,7.19448134036,46.57473876157,~Bus~,['bus']
8510832,"Bitsch, Sand",,Bitsch,VS,CH,85,8.01318344368,46.33369046519,~Bus~,['bus']
8571918,"Enges, Lordel",,Enges,NE,CH,85,7.02101478795,47.07138405268,~Bus~,['bus']
8510801,"Orbe, Le Devin",,Orbe,VD,CH,85,6.52732838351,46.71090896705,~Bus~,['bus']
8587648,"Dorénaz, école",,Dorénaz,VS,CH,85,7.04257168033,46.14881216825,~Bus~,['bus']
8587647,"Dorénaz, téléphérique",,Dorénaz,VS,CH,85,7.04448922776,46.15032117847,~Bus~,['bus']
8587607,"Evionnaz, grande salle",,Evionnaz,VS,CH,85,7.02542165545,46.17785156526,~Bus~,['bus']
8587558,"Krattigen, Oertlimatt",,Krattigen,BE,CH,85,7.74236153847,46.65903258114,~Bus~,['bus']
8587521,"Brienzwiler, Dorf",,Brienzwiler,BE,CH,85,8.10075493147,46.75067606327,~Bus~,['bus']
8587507,"La Tzoumaz, Le Belochet",,La Tzoumaz,VS,CH,85,7.23255751231,46.15267621016,~Bus~,['bus']
8587472,"Bodio TI, Biv. per Personico",,Bodio TI,TI,CH,85,8.91177992765,46.37768920675,~Bus~,['bus']
8587464,"Biasca, Industrie",,Biasca,TI,CH,85,8.97628300445,46.34229152906,~Bus~,['bus']
8587462,"Airolo, Biv. per Madrano",,Airolo,TI,CH,85,8.62956123437,46.52441244063,~Bus~,['bus']
8587460,"Varenzo, Bivio",,Ambrì,TI,CH,85,8.72521810529,46.49968131232,~Bus~,['bus']
8587545,"Essertes, Le Pralet",,Forel (Lavaux),VD,CH,85,6.78157106556,46.55863335688,~Bus~,['bus']
8587522,"Brünigen, Gnoll",,Meiringen,BE,CH,85,8.12848558184,46.75151947881,~Bus~,['bus']
8587473,"Giornico, Biaschina",,Giornico,TI,CH,85,8.8586873929,46.42183189297,~Bus~,['bus']
8587470,"Pollegio, Pasquerio",,Pollegio,TI,CH,85,8.95590940834,46.36031801476,~Bus~,['bus']
8587461,"Giornico, Fraggio",,Giornico,TI,CH,85,8.88084011299,46.39968031213,~Bus~,['bus']
8587328,"Säriswil, Dorf",,Säriswil,BE,CH,85,7.33538234119,46.99176538388,~Bus~,['bus']
8587235,"Axalp, Totzweg",,Axalp,BE,CH,85,8.04314199807,46.72372046068,~Bus~,['bus']
8587233,"Brienzerberg, Margel",,Brienz BE,BE,CH,85,8.0394700084,46.73111633222,~Bus~,['bus']
8587232,"Brienz BE, Im Brunnen",,Brienz BE,BE,CH,85,8.0496282432,46.73857386403,~Bus~,['bus']
8587231,"Brienz BE, Buscheli",,Brienz BE,BE,CH,85,8.05286749276,46.74956724616,~Bus~,['bus']
8587178,"Hefenhofen, Sonnenberg",,Hefenhofen,TG,CH,85,9.3131350872,47.5627313311,~Bus~,['bus']
8587173,"Hefenhofen, Brüschwil",,Hefenhofen,TG,CH,85,9.31714102601,47.56550927267,~Bus~,['bus']
8587265,"Balerna, Stazione",,Balerna,TI,CH,85,9.00417130579,45.84629263427,~Bus~,['bus']
8587239,"Wengi b. Frutigen, Dorf",,Wengi b. Frutigen,BE,CH,85,7.66237383223,46.60765456495,~Bus~,['bus']
8587234,"Brienzerberg, Balmi",,Brienz BE,BE,CH,85,8.0330744628,46.72654399531,~Bus~,['bus']
8587174,"Hefenhofen, Hamisfeld",,Hefenhofen,TG,CH,85,9.31851929863,47.57027292193,~Bus~,['bus']
8587172,"Hefenhofen, Auenhofen",,Hefenhofen,TG,CH,85,9.30749697037,47.55812636658,~Bus~,['bus']
8587118,"Hasle LU, Schulhaus",,Hasle LU,LU,CH,85,8.05221921078,46.98034300116,~Bus~,['bus']
8587027,Vico Morcote,,Vico Morcote,TI,CH,85,8.91986096616,45.92965108677,~Bus~,['bus']
8587023,"Brienzerberg, Teiffental",,Brienz BE,BE,CH,85,8.05028509262,46.72956562889,~Bus~,['bus']
8587021,"Brienz BE, Abzw. Giessbach",,Brienz BE,BE,CH,85,8.03129692365,46.73622362221,~Bus~,['bus']
8586486,"Savièse, rue de Chandolin",,Savièse,VS,CH,85,7.32093617894,46.24808511427,~Bus~,['bus']
8586406,"Botyre(Ayent), centre scolaire",,Botyre (Ayent),VS,CH,85,7.40719660636,46.27770232612,~Bus~,['bus']
8586339,"Conthey, rue du Collège",,Vétroz,VS,CH,85,7.29802387489,46.21848115912,~Bus~,['bus']
8586221,"Sumvitg, spv S. Benedetg",,Sumvitg,GR,CH,85,8.93625247824,46.72716241934,~Bus~,['bus']
8587134,"Riva S. Vitale, Cimitero",,Riva San Vitale,TI,CH,85,8.97093181218,45.89927607695,~Bus~,['bus']
8587132,"Riva S. Vitale, Scuola Media",,Riva San Vitale,TI,CH,85,8.97335062922,45.90511814809,~Bus~,['bus']
8587025,"Hasle LU, Heiligkreuz Kirche",,Hasle LU,LU,CH,85,8.04916188956,46.94955898571,~Bus~,['bus']
8587024,"Axalp, Bellevue",,Axalp,BE,CH,85,8.03706162982,46.72393240289,~Bus~,['bus']
8587022,"Brienzerberg, Bramisegg",,Brienz BE,BE,CH,85,8.02658065671,46.73086856658,~Bus~,['bus']
8586520,"Martigny-Croix, Pl. Centrale",,Martigny-Croix,VS,CH,85,7.05573280197,46.08659886545,~Bus~,['bus']
8586490,"Savièse, centre scolaire",,Savièse,VS,CH,85,7.35280595539,46.24903163124,~Bus~,['bus']
8586439,"Riddes, rte Cantonale",,Riddes,VS,CH,85,7.219269551,46.17059726392,~Bus~,['bus']
8586432,"Leytron, rue du Collège",,Leytron,VS,CH,85,7.21035780919,46.18682558965,~Bus~,['bus']
8586431,"Leytron, route Romaine",,Leytron,VS,CH,85,7.20951189122,46.18471889436,~Bus~,['bus']
8586419,"Euseigne, centre scolaire",,Euseigne,VS,CH,85,7.42766631963,46.16981317985,~Bus~,['bus']
8586414,"Evolène, centre scolaire",,Evolène,VS,CH,85,7.49744251482,46.10983460871,~Bus~,['bus']
8586113,"Poschiavo, Cologna Presala",,Poschiavo,GR,CH,85,10.06641475689,46.31994203326,~Bus~,['bus']
8586073,"Bad Ragaz, Schulhaus Kleinfeld",,Bad Ragaz,SG,CH,85,9.49860753878,47.00712367819,~Bus~,['bus']
8585808,"Uetendorf, Berg",,Uetendorf,BE,CH,85,7.55656820037,46.77006437211,~Bus~,['bus']
8585293,"Visperterminen, Kellerei",,Visperterminen,VS,CH,85,7.88936118185,46.27523802486,~Bus~,['bus']
8585242,"Saas-Grund, Schulhaus",,Saas-Grund,VS,CH,85,7.9371470825,46.12567210871,~Bus~,['bus']
8585199,"Schattenhalb, Schulhaus",,Schattenhalb,BE,CH,85,8.19439102303,46.72026456824,~Bus~,['bus']
8585198,"Unterbach BE, Waldey",,Unterbach BE,BE,CH,85,8.09535851713,46.73957047174,~Bus~,['bus']
8585196,"Unterbach BE, Guntleren",,Unterbach BE,BE,CH,85,8.10532629672,46.74038530712,~Bus~,['bus']
8584989,"Schüpfheim, Schwändi",,Schüpfheim,LU,CH,85,8.03419363085,46.95730180576,~Bus~,['bus']
8584988,"Schüpfheim, Biberebrüggli",,Schüpfheim,LU,CH,85,8.0444423478,46.95856146081,~Bus~,['bus']
8584841,"Les Diablerets, Les Vioz",,Les Diablerets,VD,CH,85,7.15583492682,46.34756221377,~Bus~,['bus']
8584840,"Les Diablerets,parc des sports",,Les Diablerets,VD,CH,85,7.15700201469,46.34795194722,~Bus~,['bus']
